,image,steering,is_flipped,random_shift,is_shift
74,IMG/center_2017_03_14_11_05_19_726.jpg,-0.25,False,0,False
75,IMG/left_2017_03_14_11_05_19_806.jpg,-0.05203560980875613,False,0,False
76,IMG/right_2017_03_14_11_05_19_806.jpg,-0.28613019019124386,False,0,False
77,IMG/center_2017_03_14_11_05_19_806.jpg,-0.1690829,False,0,False
78,IMG/left_2017_03_14_11_05_19_873.jpg,0.017641601395326972,False,0,False
79,IMG/right_2017_03_14_11_05_19_873.jpg,-0.15449300139532696,False,0,False
80,IMG/center_2017_03_14_11_05_19_873.jpg,-0.06842569999999999,False,0,False
81,IMG/left_2017_03_14_11_05_19_956.jpg,-0.07573046094773017,False,0,False
82,IMG/right_2017_03_14_11_05_19_956.jpg,-0.3571337390522698,False,0,False
83,IMG/center_2017_03_14_11_05_19_956.jpg,-0.2164321,False,0,False
85,IMG/right_2017_03_14_11_05_20_023.jpg,-0.09628360553007795,False,0,False
86,IMG/center_2017_03_14_11_05_20_023.jpg,-0.01595378,False,0,False
87,IMG/left_2017_03_14_11_05_20_090.jpg,-0.007041430232161847,False,0,False
88,IMG/right_2017_03_14_11_05_20_090.jpg,-0.19295856976783815,False,0,False
89,IMG/center_2017_03_14_11_05_20_090.jpg,-0.1,False,0,False
90,IMG/left_2017_03_14_11_05_20_157.jpg,-0.0677429399819176,False,0,False
91,IMG/right_2017_03_14_11_05_20_157.jpg,-0.3305056600180824,False,0,False
92,IMG/center_2017_03_14_11_05_20_157.jpg,-0.1991243,False,0,False
93,IMG/left_2017_03_14_11_05_20_293.jpg,0.03323964244195954,False,0,False
94,IMG/right_2017_03_14_11_05_20_293.jpg,-0.13323964244195954,False,0,False
95,IMG/center_2017_03_14_11_05_20_293.jpg,-0.05,False,0,False
96,IMG/left_2017_03_14_11_05_20_374.jpg,-0.06477474563810004,False,0,False
97,IMG/right_2017_03_14_11_05_20_374.jpg,-0.32140185436189994,False,0,False
98,IMG/center_2017_03_14_11_05_20_374.jpg,-0.1930883,False,0,False
99,IMG/left_2017_03_14_11_05_20_524.jpg,0.03323964244195954,False,0,False
100,IMG/right_2017_03_14_11_05_20_524.jpg,-0.13323964244195954,False,0,False
101,IMG/center_2017_03_14_11_05_20_524.jpg,-0.05,False,0,False
102,IMG/left_2017_03_14_11_05_20_607.jpg,-0.08900893895101153,False,0,False
103,IMG/right_2017_03_14_11_05_20_607.jpg,-0.41099106104898847,False,0,False
104,IMG/center_2017_03_14_11_05_20_607.jpg,-0.25,False,0,False
105,IMG/left_2017_03_14_11_05_20_702.jpg,-0.1116874491320285,False,0,False
106,IMG/right_2017_03_14_11_05_20_702.jpg,-0.7217471508679714,False,0,False
107,IMG/center_2017_03_14_11_05_20_702.jpg,-0.41671729999999996,False,0,False
108,IMG/left_2017_03_14_11_05_20_774.jpg,-0.06725080852793108,False,0,False
109,IMG/right_2017_03_14_11_05_20_774.jpg,-0.32896939147206894,False,0,False
110,IMG/center_2017_03_14_11_05_20_774.jpg,-0.1981101,False,0,False
111,IMG/left_2017_03_14_11_05_20_842.jpg,-0.06727625182502664,False,0,False
112,IMG/right_2017_03_14_11_05_20_842.jpg,-0.3290485481749733,False,0,False
113,IMG/center_2017_03_14_11_05_20_842.jpg,-0.1981624,False,0,False
114,IMG/left_2017_03_14_11_05_20_912.jpg,-0.07077404672173454,False,0,False
115,IMG/right_2017_03_14_11_05_20_912.jpg,-0.34021915327826546,False,0,False
116,IMG/center_2017_03_14_11_05_20_912.jpg,-0.2054966,False,0,False
117,IMG/left_2017_03_14_11_05_21_125.jpg,0.08,False,0,False
118,IMG/right_2017_03_14_11_05_21_125.jpg,-0.08,False,0,False
119,IMG/center_2017_03_14_11_05_21_125.jpg,0.0,False,0,False
120,IMG/left_2017_03_14_11_05_21_492.jpg,-0.04084321802236415,False,0,False
121,IMG/right_2017_03_14_11_05_21_492.jpg,-0.2591567819776358,False,0,False
122,IMG/center_2017_03_14_11_05_21_492.jpg,-0.15,False,0,False
123,IMG/left_2017_03_14_11_05_21_575.jpg,0.033270195580479785,False,0,False
124,IMG/right_2017_03_14_11_05_21_575.jpg,-0.1331999955804798,False,0,False
125,IMG/center_2017_03_14_11_05_21_575.jpg,-0.0499649,False,0,False
126,IMG/left_2017_03_14_11_05_22_078.jpg,-0.04084321802236415,False,0,False
127,IMG/right_2017_03_14_11_05_22_078.jpg,-0.2591567819776358,False,0,False
128,IMG/center_2017_03_14_11_05_22_078.jpg,-0.15,False,0,False
129,IMG/left_2017_03_14_11_05_22_169.jpg,0.04300311864037896,False,0,False
130,IMG/right_2017_03_14_11_05_22_169.jpg,-0.12093165864037897,False,0,False
131,IMG/center_2017_03_14_11_05_22_169.jpg,-0.03896427,False,0,False
133,IMG/right_2017_03_14_11_05_22_346.jpg,-0.41099106104898847,False,0,False
134,IMG/center_2017_03_14_11_05_22_346.jpg,-0.25,False,0,False
135,IMG/left_2017_03_14_11_05_22_425.jpg,0.006658327448453599,False,0,False
136,IMG/right_2017_03_14_11_05_22_425.jpg,-0.1707980674484536,False,0,False
138,IMG/left_2017_03_14_11_05_22_658.jpg,-0.007041430232161847,False,0,False
139,IMG/right_2017_03_14_11_05_22_658.jpg,-0.19295856976783815,False,0,False
140,IMG/center_2017_03_14_11_05_22_658.jpg,-0.1,False,0,False
141,IMG/left_2017_03_14_11_05_22_993.jpg,-0.007041430232161847,False,0,False
142,IMG/right_2017_03_14_11_05_22_993.jpg,-0.19295856976783815,False,0,False
143,IMG/center_2017_03_14_11_05_22_993.jpg,-0.1,False,0,False
144,IMG/left_2017_03_14_11_05_23_075.jpg,-0.10337287208945661,False,0,False
145,IMG/right_2017_03_14_11_05_23_075.jpg,-0.49662712791054336,False,0,False
146,IMG/center_2017_03_14_11_05_23_075.jpg,-0.3,False,0,False
147,IMG/left_2017_03_14_11_05_23_143.jpg,-0.03875236822131059,False,0,False
148,IMG/right_2017_03_14_11_05_23_143.jpg,-0.25445523177868934,False,0,False
149,IMG/center_2017_03_14_11_05_23_143.jpg,-0.14660379999999998,False,0,False
150,IMG/left_2017_03_14_11_05_24_113.jpg,-0.0681657209286474,False,0,False
151,IMG/right_2017_03_14_11_05_24_113.jpg,-0.33183427907135266,False,0,False
152,IMG/center_2017_03_14_11_05_24_113.jpg,-0.2,False,0,False
153,IMG/left_2017_03_14_11_05_24_200.jpg,-0.010766959349588642,False,0,False
154,IMG/right_2017_03_14_11_05_24_200.jpg,-0.19938084065041134,False,0,False
155,IMG/center_2017_03_14_11_05_24_200.jpg,-0.1050739,False,0,False
156,IMG/left_2017_03_14_11_05_24_344.jpg,-0.04084321802236415,False,0,False
157,IMG/right_2017_03_14_11_05_24_344.jpg,-0.2591567819776358,False,0,False
158,IMG/center_2017_03_14_11_05_24_344.jpg,-0.15,False,0,False
159,IMG/left_2017_03_14_11_05_24_711.jpg,-0.04084321802236415,False,0,False
160,IMG/right_2017_03_14_11_05_24_711.jpg,-0.2591567819776358,False,0,False
161,IMG/center_2017_03_14_11_05_24_711.jpg,-0.15,False,0,False
162,IMG/left_2017_03_14_11_05_24_810.jpg,-0.07152386892976856,False,0,False
163,IMG/right_2017_03_14_11_05_24_810.jpg,-0.34269213107023144,False,0,False
164,IMG/center_2017_03_14_11_05_24_810.jpg,-0.207108,False,0,False
165,IMG/left_2017_03_14_11_05_24_878.jpg,0.04025418630118281,False,0,False
166,IMG/right_2017_03_14_11_05_24_878.jpg,-0.12432534630118282,False,0,False
168,IMG/left_2017_03_14_11_05_24_961.jpg,-0.04084321802236415,False,0,False
169,IMG/right_2017_03_14_11_05_24_961.jpg,-0.2591567819776358,False,0,False
170,IMG/center_2017_03_14_11_05_24_961.jpg,-0.15,False,0,False
171,IMG/left_2017_03_14_11_05_25_032.jpg,0.026898770692107624,False,0,False
172,IMG/right_2017_03_14_11_05_25_032.jpg,-0.14163009069210764,False,0,False
173,IMG/center_2017_03_14_11_05_25_032.jpg,-0.05736566,False,0,False
174,IMG/left_2017_03_14_11_05_25_478.jpg,-0.04084321802236415,False,0,False
175,IMG/right_2017_03_14_11_05_25_478.jpg,-0.2591567819776358,False,0,False
176,IMG/center_2017_03_14_11_05_25_478.jpg,-0.15,False,0,False
177,IMG/left_2017_03_14_11_05_25_545.jpg,-0.06824414850064811,False,0,False
178,IMG/right_2017_03_14_11_05_25_545.jpg,-0.33208165149935187,False,0,False
179,IMG/center_2017_03_14_11_05_25_545.jpg,-0.20016289999999998,False,0,False
180,IMG/left_2017_03_14_11_05_25_731.jpg,0.0375663433347402,False,0,False
181,IMG/right_2017_03_14_11_05_25_731.jpg,-0.1276971433347402,False,0,False
182,IMG/center_2017_03_14_11_05_25_731.jpg,-0.0450654,False,0,False
183,IMG/left_2017_03_14_11_05_26_014.jpg,-0.007041430232161847,False,0,False
184,IMG/right_2017_03_14_11_05_26_014.jpg,-0.19295856976783815,False,0,False
185,IMG/center_2017_03_14_11_05_26_014.jpg,-0.1,False,0,False
187,IMG/right_2017_03_14_11_05_26_081.jpg,-0.39839056451619637,False,0,False
188,IMG/center_2017_03_14_11_05_26_081.jpg,-0.2423072,False,0,False
189,IMG/left_2017_03_14_11_05_26_162.jpg,0.07931039555421149,False,0,False
190,IMG/right_2017_03_14_11_05_26_162.jpg,-0.08069083915421149,False,0,False
191,IMG/center_2017_03_14_11_05_26_162.jpg,-0.0006902217999999999,False,0,False
192,IMG/left_2017_03_14_11_05_26_229.jpg,0.03323964244195954,False,0,False
193,IMG/right_2017_03_14_11_05_26_229.jpg,-0.13323964244195954,False,0,False
194,IMG/center_2017_03_14_11_05_26_229.jpg,-0.05,False,0,False
195,IMG/left_2017_03_14_11_05_26_301.jpg,-0.029433487550118875,False,0,False
196,IMG/right_2017_03_14_11_05_26_301.jpg,-0.23460451244988112,False,0,False
197,IMG/center_2017_03_14_11_05_26_301.jpg,-0.132019,False,0,False
198,IMG/left_2017_03_14_11_05_26_613.jpg,-0.0681657209286474,False,0,False
199,IMG/right_2017_03_14_11_05_26_613.jpg,-0.33183427907135266,False,0,False
200,IMG/center_2017_03_14_11_05_26_613.jpg,-0.2,False,0,False
201,IMG/left_2017_03_14_11_05_26_712.jpg,-0.040837900110990116,False,0,False
202,IMG/right_2017_03_14_11_05_26_712.jpg,-0.2591446998890098,False,0,False
203,IMG/center_2017_03_14_11_05_26_712.jpg,-0.14999129999999997,False,0,False
204,IMG/left_2017_03_14_11_05_26_795.jpg,0.03284023013699036,False,0,False
205,IMG/right_2017_03_14_11_05_26_795.jpg,-0.13375861013699036,False,0,False
206,IMG/center_2017_03_14_11_05_26_795.jpg,-0.05045919,False,0,False
207,IMG/left_2017_03_14_11_05_26_862.jpg,-0.06885026358739085,False,0,False
208,IMG/right_2017_03_14_11_05_26_862.jpg,-0.33400313641260915,False,0,False
209,IMG/center_2017_03_14_11_05_26_862.jpg,-0.20142670000000001,False,0,False
210,IMG/left_2017_03_14_11_05_27_211.jpg,-0.007041430232161847,False,0,False
211,IMG/right_2017_03_14_11_05_27_211.jpg,-0.19295856976783815,False,0,False
212,IMG/center_2017_03_14_11_05_27_211.jpg,-0.1,False,0,False
214,IMG/right_2017_03_14_11_05_27_290.jpg,-0.18679082600375463,False,0,False
215,IMG/center_2017_03_14_11_05_27_290.jpg,-0.0950768,False,0,False
216,IMG/left_2017_03_14_11_05_27_462.jpg,-0.0681657209286474,False,0,False
217,IMG/right_2017_03_14_11_05_27_462.jpg,-0.33183427907135266,False,0,False
218,IMG/center_2017_03_14_11_05_27_462.jpg,-0.2,False,0,False
219,IMG/left_2017_03_14_11_05_27_537.jpg,-0.010848661303520676,False,0,False
220,IMG/right_2017_03_14_11_05_27_537.jpg,-0.19952373869647932,False,0,False
221,IMG/center_2017_03_14_11_05_27_537.jpg,-0.10518620000000001,False,0,False
222,IMG/left_2017_03_14_11_05_27_912.jpg,-0.0681657209286474,False,0,False
223,IMG/right_2017_03_14_11_05_27_912.jpg,-0.33183427907135266,False,0,False
224,IMG/center_2017_03_14_11_05_27_912.jpg,-0.2,False,0,False
225,IMG/left_2017_03_14_11_05_28_015.jpg,0.03796900861856994,False,0,False
226,IMG/right_2017_03_14_11_05_28_015.jpg,-0.12718858861856994,False,0,False
227,IMG/center_2017_03_14_11_05_28_015.jpg,-0.04460979,False,0,False
228,IMG/left_2017_03_14_11_05_28_179.jpg,0.03323964244195954,False,0,False
229,IMG/right_2017_03_14_11_05_28_179.jpg,-0.13323964244195954,False,0,False
230,IMG/center_2017_03_14_11_05_28_179.jpg,-0.05,False,0,False
231,IMG/left_2017_03_14_11_05_28_249.jpg,-0.0765372195079346,False,0,False
232,IMG/right_2017_03_14_11_05_28_249.jpg,-0.36002198049206546,False,0,False
233,IMG/center_2017_03_14_11_05_28_249.jpg,-0.21827960000000002,False,0,False
235,IMG/right_2017_03_14_11_05_28_729.jpg,-0.08,False,0,False
236,IMG/center_2017_03_14_11_05_28_729.jpg,0.0,False,0,False
237,IMG/left_2017_03_14_11_05_28_964.jpg,-0.007041430232161847,False,0,False
238,IMG/right_2017_03_14_11_05_28_964.jpg,-0.19295856976783815,False,0,False
239,IMG/center_2017_03_14_11_05_28_964.jpg,-0.1,False,0,False
240,IMG/left_2017_03_14_11_05_29_047.jpg,-0.08823973594063211,False,0,False
241,IMG/right_2017_03_14_11_05_29_047.jpg,-0.40742526405936785,False,0,False
242,IMG/center_2017_03_14_11_05_29_047.jpg,-0.24783249999999998,False,0,False
243,IMG/left_2017_03_14_11_05_29_114.jpg,0.03574621948921089,False,0,False
244,IMG/right_2017_03_14_11_05_29_114.jpg,-0.1300111994892109,False,0,False
245,IMG/center_2017_03_14_11_05_29_114.jpg,-0.04713249,False,0,False
247,IMG/right_2017_03_14_11_05_29_711.jpg,-0.08,False,0,False
248,IMG/center_2017_03_14_11_05_29_711.jpg,0.0,False,0,False
249,IMG/left_2017_03_14_11_05_30_337.jpg,0.08,False,0,False
250,IMG/right_2017_03_14_11_05_30_337.jpg,-0.08,False,0,False
252,IMG/left_2017_03_14_11_05_30_664.jpg,0.03323964244195954,False,0,False
253,IMG/right_2017_03_14_11_05_30_664.jpg,-0.13323964244195954,False,0,False
254,IMG/center_2017_03_14_11_05_30_664.jpg,-0.05,False,0,False
255,IMG/left_2017_03_14_11_05_30_732.jpg,-0.0681657209286474,False,0,False
256,IMG/right_2017_03_14_11_05_30_732.jpg,-0.33183427907135266,False,0,False
257,IMG/center_2017_03_14_11_05_30_732.jpg,-0.2,False,0,False
258,IMG/left_2017_03_14_11_05_30_815.jpg,-0.0011220934862323506,False,0,False
259,IMG/right_2017_03_14_11_05_30_815.jpg,-0.18311490651376763,False,0,False
261,IMG/left_2017_03_14_11_05_31_465.jpg,-0.0681657209286474,False,0,False
262,IMG/right_2017_03_14_11_05_31_465.jpg,-0.33183427907135266,False,0,False
263,IMG/center_2017_03_14_11_05_31_465.jpg,-0.2,False,0,False
264,IMG/left_2017_03_14_11_05_31_949.jpg,0.03323964244195954,False,0,False
265,IMG/right_2017_03_14_11_05_31_949.jpg,-0.13323964244195954,False,0,False
266,IMG/center_2017_03_14_11_05_31_949.jpg,-0.05,False,0,False
267,IMG/left_2017_03_14_11_05_32_051.jpg,-0.10337287208945661,False,0,False
268,IMG/right_2017_03_14_11_05_32_051.jpg,-0.49662712791054336,False,0,False
269,IMG/center_2017_03_14_11_05_32_051.jpg,-0.3,False,0,False
270,IMG/left_2017_03_14_11_05_32_130.jpg,-0.05188360826450929,False,0,False
271,IMG/right_2017_03_14_11_05_32_130.jpg,-0.28574139173549074,False,0,False
272,IMG/center_2017_03_14_11_05_32_130.jpg,-0.1688125,False,0,False
275,IMG/center_2017_03_14_11_05_32_198.jpg,-0.01279449,False,0,False
276,IMG/left_2017_03_14_11_05_32_983.jpg,0.08,False,0,False
277,IMG/right_2017_03_14_11_05_32_983.jpg,-0.08,False,0,False
278,IMG/center_2017_03_14_11_05_32_983.jpg,0.0,False,0,False
280,IMG/right_2017_03_14_11_05_34_483.jpg,-0.08,False,0,False
281,IMG/center_2017_03_14_11_05_34_483.jpg,0.0,False,0,False
282,IMG/left_2017_03_14_11_05_35_151.jpg,-0.0681657209286474,False,0,False
283,IMG/right_2017_03_14_11_05_35_151.jpg,-0.33183427907135266,False,0,False
284,IMG/center_2017_03_14_11_05_35_151.jpg,-0.2,False,0,False
285,IMG/left_2017_03_14_11_05_35_217.jpg,-0.02979307205337997,False,0,False
286,IMG/right_2017_03_14_11_05_35_217.jpg,-0.23533932794662002,False,0,False
287,IMG/center_2017_03_14_11_05_35_217.jpg,-0.1325662,False,0,False
288,IMG/left_2017_03_14_11_05_35_285.jpg,0.08,False,0,False
290,IMG/center_2017_03_14_11_05_35_285.jpg,0.0,False,0,False
291,IMG/left_2017_03_14_11_05_35_652.jpg,0.03323964244195954,False,0,False
292,IMG/right_2017_03_14_11_05_35_652.jpg,-0.13323964244195954,False,0,False
293,IMG/center_2017_03_14_11_05_35_652.jpg,-0.05,False,0,False
294,IMG/left_2017_03_14_11_05_35_718.jpg,-0.0681657209286474,False,0,False
295,IMG/right_2017_03_14_11_05_35_718.jpg,-0.33183427907135266,False,0,False
296,IMG/center_2017_03_14_11_05_35_718.jpg,-0.2,False,0,False
297,IMG/left_2017_03_14_11_05_35_795.jpg,0.057329427360720976,False,0,False
298,IMG/right_2017_03_14_11_05_35_795.jpg,-0.10408712736072098,False,0,False
299,IMG/center_2017_03_14_11_05_35_795.jpg,-0.02337885,False,0,False
300,IMG/left_2017_03_14_11_05_36_572.jpg,0.08,False,0,False
302,IMG/center_2017_03_14_11_05_36_572.jpg,0.0,False,0,False
303,IMG/left_2017_03_14_11_05_36_871.jpg,-0.007041430232161847,False,0,False
304,IMG/right_2017_03_14_11_05_36_871.jpg,-0.19295856976783815,False,0,False
305,IMG/center_2017_03_14_11_05_36_871.jpg,-0.1,False,0,False
306,IMG/left_2017_03_14_11_05_36_937.jpg,-0.00719176503793427,False,0,False
307,IMG/right_2017_03_14_11_05_36_937.jpg,-0.19321423496206575,False,0,False
308,IMG/center_2017_03_14_11_05_36_937.jpg,-0.100203,False,0,False
309,IMG/left_2017_03_14_11_05_38_088.jpg,-0.04084321802236415,False,0,False
310,IMG/right_2017_03_14_11_05_38_088.jpg,-0.2591567819776358,False,0,False
311,IMG/center_2017_03_14_11_05_38_088.jpg,-0.15,False,0,False
312,IMG/left_2017_03_14_11_05_38_169.jpg,-0.010654502087794046,False,0,False
313,IMG/right_2017_03_14_11_05_38_169.jpg,-0.19918429791220593,False,0,False
314,IMG/center_2017_03_14_11_05_38_169.jpg,-0.1049194,False,0,False
316,IMG/right_2017_03_14_11_05_38_771.jpg,-0.08,False,0,False
317,IMG/center_2017_03_14_11_05_38_771.jpg,0.0,False,0,False
318,IMG/left_2017_03_14_11_05_39_083.jpg,-0.04084321802236415,False,0,False
319,IMG/right_2017_03_14_11_05_39_083.jpg,-0.2591567819776358,False,0,False
320,IMG/center_2017_03_14_11_05_39_083.jpg,-0.15,False,0,False
321,IMG/left_2017_03_14_11_05_39_173.jpg,-0.06546793421903427,False,0,False
322,IMG/right_2017_03_14_11_05_39_173.jpg,-0.32349386578096573,False,0,False
323,IMG/center_2017_03_14_11_05_39_173.jpg,-0.19448089999999998,False,0,False
324,IMG/left_2017_03_14_11_05_39_755.jpg,0.08,False,0,False
325,IMG/right_2017_03_14_11_05_39_755.jpg,-0.08,False,0,False
326,IMG/center_2017_03_14_11_05_39_755.jpg,0.0,False,0,False
327,IMG/left_2017_03_14_11_05_40_192.jpg,0.08,False,0,False
328,IMG/right_2017_03_14_11_05_40_192.jpg,-0.08,False,0,False
329,IMG/center_2017_03_14_11_05_40_192.jpg,0.0,False,0,False
331,IMG/right_2017_03_14_11_05_41_340.jpg,-0.08,False,0,False
334,IMG/right_2017_03_14_11_05_41_740.jpg,-0.08,False,0,False
335,IMG/center_2017_03_14_11_05_41_740.jpg,0.0,False,0,False
336,IMG/left_2017_03_14_11_05_42_342.jpg,-0.007041430232161847,False,0,False
337,IMG/right_2017_03_14_11_05_42_342.jpg,-0.19295856976783815,False,0,False
338,IMG/center_2017_03_14_11_05_42_342.jpg,-0.1,False,0,False
339,IMG/left_2017_03_14_11_05_42_409.jpg,-0.08900893895101153,False,0,False
340,IMG/right_2017_03_14_11_05_42_409.jpg,-0.41099106104898847,False,0,False
341,IMG/center_2017_03_14_11_05_42_409.jpg,-0.25,False,0,False
342,IMG/left_2017_03_14_11_05_42_482.jpg,-0.021418876744045315,False,0,False
343,IMG/right_2017_03_14_11_05_42_482.jpg,-0.2188111232559547,False,0,False
344,IMG/center_2017_03_14_11_05_42_482.jpg,-0.12011500000000001,False,0,False
345,IMG/left_2017_03_14_11_05_44_194.jpg,-0.04084321802236415,False,0,False
346,IMG/right_2017_03_14_11_05_44_194.jpg,-0.2591567819776358,False,0,False
347,IMG/center_2017_03_14_11_05_44_194.jpg,-0.15,False,0,False
348,IMG/left_2017_03_14_11_05_44_261.jpg,-0.10355935251980036,False,0,False
349,IMG/right_2017_03_14_11_05_44_261.jpg,-0.49812524748019954,False,0,False
350,IMG/center_2017_03_14_11_05_44_261.jpg,-0.30084229999999995,False,0,False
351,IMG/left_2017_03_14_11_05_44_333.jpg,-0.013107006308542779,False,0,False
352,IMG/right_2017_03_14_11_05_44_333.jpg,-0.20350959369145724,False,0,False
353,IMG/center_2017_03_14_11_05_44_333.jpg,-0.10830830000000001,False,0,False
354,IMG/left_2017_03_14_11_05_45_314.jpg,0.08,False,0,False
355,IMG/right_2017_03_14_11_05_45_314.jpg,-0.08,False,0,False
356,IMG/center_2017_03_14_11_05_45_314.jpg,0.0,False,0,False
357,IMG/left_2017_03_14_11_05_47_163.jpg,-0.08900893895101153,False,0,False
